annotation,SYMBOL
endoplasmic reticulum-Golgi intermediate compartment membrane,CD59
endoplasmic reticulum-Golgi intermediate compartment membrane,CD59
specific granule membrane,CD59
extracellular exosome,CD59
extracellular exosome,CD59
extracellular exosome,CD59
extracellular exosome,CD59
tertiary granule membrane,CD59
extracellular space,MTHFD2
mitochondrion,MTHFD2
mitochondrion,MTHFD2
mitochondrion,MTHFD2
mitochondrion,MTHFD2
mitochondrial matrix,MTHFD2
mitochondrial matrix,MTHFD2
nucleolus,HSD3B1
mitochondrial inner membrane,HSD3B1
mitochondrial intermembrane space,HSD3B1
endoplasmic reticulum,HSD3B1
endoplasmic reticulum membrane,HSD3B1
endoplasmic reticulum membrane,HSD3B1
endoplasmic reticulum membrane,HSD3B1
endoplasmic reticulum membrane,HSD3B1
endoplasmic reticulum membrane,HSD3B1
cilium,HSD3B1
microtubule cytoskeleton,HSD3B1
smooth endoplasmic reticulum membrane,HSD3B1
intercellular bridge,HSD3B1
cytoplasm,HSD17B1
cytosol,HSD17B1
cytosol,HSD17B1
endosome,CTSE
intracellular membrane-bounded organelle,CTSE
intracellular membrane-bounded organelle,CTSE
intracellular membrane-bounded organelle,CTSE
lysosome,GFAP
cytoplasm,GFAP
cytosol,GFAP
cell body,GFAP
intermediate filament cytoskeleton,GFAP
intermediate filament cytoskeleton,GFAP
extracellular region,EDN3
extracellular region,EDN3
extracellular region,EDN3
extracellular region,EDN3
extracellular region,EDN3
extracellular region,EDN3
extracellular space,EDN3
plasma membrane,SELL
plasma membrane,SELL
plasma membrane,SELL
plasma membrane,SELL
plasma membrane,SELL
secretory granule membrane,SELL
extracellular region,MIF
extracellular region,MIF
extracellular region,MIF
extracellular region,MIF
extracellular region,MIF
extracellular space,MIF
nucleoplasm,MIF
cytoplasm,MIF
cytosol,MIF
plasma membrane,MIF
cell surface,MIF
vesicle,MIF
secretory granule lumen,MIF
secretory granule lumen,MIF
extracellular exosome,MIF
extracellular exosome,MIF
extracellular exosome,MIF
extracellular region,FOLR2
plasma membrane,FOLR2
plasma membrane,FOLR2
plasma membrane,FOLR2
external side of plasma membrane,FOLR2
cell surface,FOLR2
cytoplasm,CD99
plasma membrane,CD99
focal adhesion,CD99
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
extracellular region,HGF
membrane,HGF
platelet alpha granule lumen,HGF
immunological synapse,PRF1
plasma membrane,PRF1
plasma membrane,PRF1
extracellular region,PRF1
cytosol,PRF1
membrane,PRF1
membrane,PRF1
endosome lumen,PRF1
cytolytic granule,PRF1
cytolytic granule,PRF1
cytolytic granule,PRF1
endoplasmic reticulum,PRKCSH
endoplasmic reticulum,PRKCSH
endoplasmic reticulum,PRKCSH
endoplasmic reticulum,PRKCSH
endoplasmic reticulum lumen,PRKCSH
endoplasmic reticulum lumen,PRKCSH
endoplasmic reticulum lumen,PRKCSH
endoplasmic reticulum lumen,PRKCSH
endoplasmic reticulum lumen,PRKCSH
endoplasmic reticulum lumen,PRKCSH
endoplasmic reticulum lumen,PRKCSH
intracellular membrane-bounded organelle,PRKCSH
glucosidase II complex,PRKCSH
glucosidase II complex,PRKCSH
chromatin,IRF2
nucleoplasm,IRF2
nucleoplasm,IRF2
nucleoplasm,IRF2
nucleoplasm,IRF2
cytosol,IRF2
cytosol,IRF2
cytosol,IRF2
cytosol,IRF2
focal adhesion,IRF2
focal adhesion,IRF2
nucleus,HCLS1
nucleus,HCLS1
cytoplasm,HCLS1
cytoplasm,HCLS1
mitochondrion,HCLS1
cytosol,HCLS1
cytosol,HCLS1
plasma membrane,HCLS1
plasma membrane,HCLS1
transcription regulator complex,HCLS1
nucleoplasm,FDPS
nucleoplasm,FDPS
mitochondrial matrix,FDPS
peroxisome,FDPS
cytosol,FDPS
cytosol,FDPS
cytosol,FDPS
cytosol,FDPS
cytosol,FDPS
cytosol,FDPS
cytosol,FDPS
retromer complex,TRIM27
cytoplasm,TRIM27
cytoplasm,TRIM27
cytoplasm,TRIM27
fibrillar center,TRIM27
fibrillar center,TRIM27
fibrillar center,TRIM27
nucleus,TRIM27
nucleoplasm,TRIM27
nucleoplasm,TRIM27
nucleoplasm,TRIM27
nucleoplasm,TRIM27
nucleoplasm,TRIM27
nucleolus,TRIM27
nucleolus,TRIM27
nucleolus,TRIM27
cytoplasm,TRIM27
mitochondrion,TRIM27
endosome,TRIM27
early endosome,TRIM27
cytosol,TRIM27
cytosol,TRIM27
cytosol,TRIM27
PML body,TRIM27
nuclear membrane,TRIM27
extracellular region,CPM
plasma membrane,CPM
cell surface,CPM
extracellular exosome,CPM
mitochondrion,COX7A2
mitochondrial inner membrane,COX7A2
mitochondrial inner membrane,COX7A2
mitochondrial inner membrane,COX7A2
mitochondrial membrane,COX7A2
respiratory chain complex IV,COX7A2
Golgi apparatus,SI
plasma membrane,SI
plasma membrane,SI
plasma membrane,SI
plasma membrane,SI
plasma membrane,SI
plasma membrane,SI
brush border,SI
apical plasma membrane,SI
extracellular exosome,SI
photoreceptor inner segment,ATP1B2
cytoplasm,ATP1B2
plasma membrane,ATP1B2
plasma membrane,ATP1B2
plasma membrane,ATP1B2
plasma membrane,ATP1B2
external side of plasma membrane,ATP1B2
membrane,ATP1B2
apical plasma membrane,ATP1B2
lateral plasma membrane,ATP1B2
cell projection membrane,ATP1B2
cell body membrane,ATP1B2
cell periphery,ATP1B2
sodium:potassium-exchanging ATPase complex,ATP1B2
sodium:potassium-exchanging ATPase complex,ATP1B2
sodium:potassium-exchanging ATPase complex,ATP1B2
sodium:potassium-exchanging ATPase complex,ATP1B2
Golgi membrane,DRD2
acrosomal vesicle,DRD2
plasma membrane,DRD2
plasma membrane,DRD2
plasma membrane,DRD2
plasma membrane,DRD2
plasma membrane,DRD2
plasma membrane,DRD2
cilium,DRD2
lateral plasma membrane,DRD2
endocytic vesicle,DRD2
axon,DRD2
dendrite,DRD2
synaptic vesicle membrane,DRD2
sperm flagellum,DRD2
dendritic spine,DRD2
perikaryon,DRD2
axon terminus,DRD2
synapse,DRD2
synapse,DRD2
postsynaptic membrane,DRD2
postsynaptic membrane,DRD2
ciliary membrane,DRD2
collagen-containing extracellular matrix,NID1
collagen-containing extracellular matrix,NID1
extracellular region,NID1
extracellular region,NID1
basement membrane,NID1
basement membrane,NID1
collagen-containing extracellular matrix,NID1
collagen-containing extracellular matrix,NID1
collagen-containing extracellular matrix,NID1
collagen-containing extracellular matrix,NID1
collagen-containing extracellular matrix,NID1
collagen-containing extracellular matrix,NID1
extracellular exosome,NID1
extracellular exosome,NID1
extracellular space,AKR1A1
cytosol,AKR1A1
cytosol,AKR1A1
synapse,AKR1A1
extracellular exosome,AKR1A1
extracellular exosome,AKR1A1
extracellular exosome,AKR1A1
extracellular exosome,AKR1A1
cytosol,AKR1A1
apical plasma membrane,AKR1A1
extracellular region,PLA2G2A
extracellular region,PLA2G2A
extracellular region,PLA2G2A
extracellular region,PLA2G2A
extracellular region,PLA2G2A
extracellular region,PLA2G2A
extracellular region,PLA2G2A
extracellular space,PLA2G2A
extracellular space,PLA2G2A
mitochondrial outer membrane,PLA2G2A
endoplasmic reticulum,PLA2G2A
endoplasmic reticulum membrane,PLA2G2A
endoplasmic reticulum membrane,PLA2G2A
endoplasmic reticulum membrane,PLA2G2A
endoplasmic reticulum membrane,PLA2G2A
endoplasmic reticulum membrane,PLA2G2A
endoplasmic reticulum membrane,PLA2G2A
plasma membrane,PLA2G2A
secretory granule,PLA2G2A
perinuclear region of cytoplasm,PLA2G2A
extracellular exosome,PLA2G2A
cytosol,NCF1
cytosol,NCF1
cytosol,NCF1
cytosol,NCF1
cytosol,NCF1
cytosol,NCF1
cytosol,NCF1
cytosol,NCF1
cytosol,NCF1
cytosol,NCF1
cytosol,NCF1
cytosol,NCF1
cytosol,NCF1
cytosol,NCF1
plasma membrane,NCF1
plasma membrane,NCF1
cytoplasmic side of plasma membrane,NCF1
membrane,NCF1
dendrite,NCF1
phagolysosome,NCF1
phagolysosome,NCF1
phagolysosome,NCF1
phagolysosome,NCF1
phagolysosome,NCF1
phagolysosome,NCF1
neuronal cell body,NCF1
NADPH oxidase complex,NCF1
NADPH oxidase complex,NCF1
NADPH oxidase complex,NCF1
NADPH oxidase complex,NCF1
NADPH oxidase complex,NCF1
plasma membrane,INSRR
receptor complex,INSRR
nucleus,PKM
nucleus,PKM
extracellular region,PKM
extracellular region,PKM
nucleus,PKM
nucleus,PKM
nucleus,PKM
nucleus,PKM
nucleus,PKM
cytoplasm,PKM
cytoplasm,PKM
cytoplasm,PKM
cytoplasm,PKM
mitochondrion,PKM
rough endoplasmic reticulum,PKM
cytosol,PKM
cytosol,PKM
cytosol,PKM
cytosol,PKM
cytosol,PKM
cytosol,PKM
cilium,PKM
vesicle,PKM
secretory granule lumen,PKM
intracellular membrane-bounded organelle,PKM
intracellular membrane-bounded organelle,PKM
intracellular membrane-bounded organelle,PKM
collagen-containing extracellular matrix,PKM
extracellular exosome,PKM
extracellular exosome,PKM
extracellular exosome,PKM
extracellular exosome,PKM
extracellular exosome,PKM
extracellular exosome,PKM
extracellular exosome,PKM
extracellular exosome,PKM
mitochondrion,ACYP2
extracellular region,HSP90B1
nucleus,HSP90B1
endoplasmic reticulum,HSP90B1
endoplasmic reticulum,HSP90B1
endoplasmic reticulum,HSP90B1
endoplasmic reticulum,HSP90B1
endoplasmic reticulum lumen,HSP90B1
endoplasmic reticulum lumen,HSP90B1
endoplasmic reticulum lumen,HSP90B1
endoplasmic reticulum lumen,HSP90B1
endoplasmic reticulum lumen,HSP90B1
endoplasmic reticulum lumen,HSP90B1
endoplasmic reticulum membrane,HSP90B1
smooth endoplasmic reticulum,HSP90B1
cytosol,HSP90B1
focal adhesion,HSP90B1
membrane,HSP90B1
midbody,HSP90B1
sarcoplasmic reticulum lumen,HSP90B1
melanosome,HSP90B1
perinuclear region of cytoplasm,HSP90B1
collagen-containing extracellular matrix,HSP90B1
extracellular exosome,HSP90B1
extracellular exosome,HSP90B1
extracellular exosome,HSP90B1
endocytic vesicle lumen,HSP90B1
protein-containing complex,HSP90B1
endoplasmic reticulum chaperone complex,HSP90B1
mitochondrial matrix,CCNB1
spindle pole,CCNB1
nucleus,CCNB1
nucleus,CCNB1
nucleus,CCNB1
nucleoplasm,CCNB1
nucleoplasm,CCNB1
nucleoplasm,CCNB1
nucleoplasm,CCNB1
nucleoplasm,CCNB1
nucleoplasm,CCNB1
nucleoplasm,CCNB1
nucleoplasm,CCNB1
nucleoplasm,CCNB1
nucleoplasm,CCNB1
nucleoplasm,CCNB1
nucleoplasm,CCNB1
nucleoplasm,CCNB1
nucleoplasm,CCNB1
nucleoplasm,CCNB1
nucleoplasm,CCNB1
nucleoplasm,CCNB1
nucleoplasm,CCNB1
nucleoplasm,CCNB1
cytoplasm,CCNB1
cytoplasm,CCNB1
cytoplasm,CCNB1
centrosome,CCNB1
cytosol,CCNB1
cytosol,CCNB1
cytosol,CCNB1
cytosol,CCNB1
cytosol,CCNB1
cytosol,CCNB1
cytosol,CCNB1
cytosol,CCNB1
cytosol,CCNB1
cytosol,CCNB1
cytosol,CCNB1
cytosol,CCNB1
cytosol,CCNB1
cytosol,CCNB1
cytosol,CCNB1
cytosol,CCNB1
cytosol,CCNB1
cytosol,CCNB1
cytosol,CCNB1
cytosol,CCNB1
cytosol,CCNB1
cytosol,CCNB1
membrane,CCNB1
outer kinetochore,CCNB1
cytosol,MYL6B
cytosol,MYL6B
cytosol,MYL6B
cytosol,MYL6B
cytosol,MYL6B
extracellular exosome,MYL6B
muscle myosin complex,MYL6B
myosin complex,MYL6B
unconventional myosin complex,MYL6B
chromatin,HOXB3
nucleoplasm,HOXB3
nucleoplasm,HOXB3
chromatin,HOXB2
nucleoplasm,HOXB2
nucleoplasm,HOXB2
chromatin,HOXB1
nucleoplasm,HOXB1
nucleoplasm,HOXB1
nucleoplasm,HOXB1
plasma membrane,SLC2A4
multivesicular body,SLC2A4
trans-Golgi network,SLC2A4
cytosol,SLC2A4
plasma membrane,SLC2A4
plasma membrane,SLC2A4
plasma membrane,SLC2A4
plasma membrane,SLC2A4
plasma membrane,SLC2A4
clathrin-coated pit,SLC2A4
external side of plasma membrane,SLC2A4
endomembrane system,SLC2A4
vesicle membrane,SLC2A4
membrane,SLC2A4
sarcoplasmic reticulum,SLC2A4
clathrin-coated vesicle,SLC2A4
trans-Golgi network transport vesicle,SLC2A4
T-tubule,SLC2A4
cytoplasmic vesicle membrane,SLC2A4
insulin-responsive compartment,SLC2A4
insulin-responsive compartment,SLC2A4
sarcolemma,SLC2A4
membrane raft,SLC2A4
perinuclear region of cytoplasm,SLC2A4
perinuclear region of cytoplasm,SLC2A4
perinuclear region of cytoplasm,SLC2A4
extracellular exosome,SLC2A4
nucleus,SNRPB
nucleus,SNRPB
nucleus,SNRPB
nucleus,SNRPB
nucleus,SNRPB
nucleoplasm,SNRPB
nucleoplasm,SNRPB
nucleoplasm,SNRPB
nucleoplasm,SNRPB
nucleoplasm,SNRPB
nucleoplasm,SNRPB
nucleoplasm,SNRPB
nucleoplasm,SNRPB
nucleoplasm,SNRPB
nucleoplasm,SNRPB
nucleoplasm,SNRPB
nucleoplasm,SNRPB
nucleoplasm,SNRPB
nucleoplasm,SNRPB
nucleoplasm,SNRPB
nucleoplasm,SNRPB
nucleoplasm,SNRPB
nucleoplasm,SNRPB
nucleoplasm,SNRPB
nucleoplasm,SNRPB
nucleoplasm,SNRPB
nucleoplasm,SNRPB
nucleoplasm,SNRPB
cytosol,SNRPB
cytosol,SNRPB
cytosol,SNRPB
cytosol,SNRPB
cytosol,SNRPB
cytosol,SNRPB
spliceosomal complex,SNRPB
spliceosomal complex,SNRPB
U5 snRNP,SNRPB
U7 snRNP,SNRPB
U2-type spliceosomal complex,SNRPB
U2-type spliceosomal complex,SNRPB
U1 snRNP,SNRPB
U1 snRNP,SNRPB
U1 snRNP,SNRPB
U1 snRNP,SNRPB
U2 snRNP,SNRPB
U2 snRNP,SNRPB
U4 snRNP,SNRPB
U4 snRNP,SNRPB
U12-type spliceosomal complex,SNRPB
telomerase holoenzyme complex,SNRPB
small nuclear ribonucleoprotein complex,SNRPB
methylosome,SNRPB
SMN-Sm protein complex,SNRPB
U4/U6 x U5 tri-snRNP complex,SNRPB
U4/U6 x U5 tri-snRNP complex,SNRPB
U2-type precatalytic spliceosome,SNRPB
U2-type catalytic step 2 spliceosome,SNRPB
catalytic step 2 spliceosome,SNRPB
histone pre-mRNA 3'end processing complex,SNRPB
cytoplasm,TYR
lysosome,TYR
Golgi-associated vesicle,TYR
melanosome membrane,TYR
melanosome membrane,TYR
melanosome membrane,TYR
melanosome membrane,TYR
melanosome,TYR
intracellular membrane-bounded organelle,TYR
intracellular membrane-bounded organelle,TYR
perinuclear region of cytoplasm,TYR
nucleus,IDE
extracellular space,IDE
extracellular space,IDE
extracellular space,IDE
nucleus,IDE
nucleus,IDE
cytoplasm,IDE
cytoplasm,IDE
cytoplasm,IDE
mitochondrion,IDE
mitochondrion,IDE
mitochondrion,IDE
peroxisome,IDE
peroxisome,IDE
peroxisomal matrix,IDE
cytosol,IDE
cytosol,IDE
cytosol,IDE
cytosol,IDE
cytosol,IDE
cytosol,IDE
external side of plasma membrane,IDE
cell surface,IDE
cell surface,IDE
cell surface,IDE
basolateral plasma membrane,IDE
extracellular exosome,IDE
plasma membrane,GP9
plasma membrane,GP9
plasma membrane,GP9
plasma membrane,GP9
plasma membrane,GP9
plasma membrane,GP9
plasma membrane,GP9
plasma membrane,GP9
plasma membrane,GP9
plasma membrane,GP9
plasma membrane,GP9
plasma membrane,GP9
plasma membrane,GP9
plasma membrane,GP9
plasma membrane,GP9
plasma membrane,IL1R1
extracellular region,IL1R1
plasma membrane,IL1R1
plasma membrane,IL1R1
plasma membrane,IL1R1
plasma membrane,IL1R1
plasma membrane,IL1R1
plasma membrane,IL1R1
plasma membrane,IL1R1
plasma membrane,IL1R1
plasma membrane,IL1R1
plasma membrane,IL1R1
plasma membrane,IL1R1
plasma membrane,IL1R1
plasma membrane,IL1R1
plasma membrane,IL1R1
plasma membrane,IL1R1
external side of plasma membrane,IL1R1
membrane,IL1R1
extracellular region,MMP9
extracellular region,MMP9
extracellular region,MMP9
extracellular region,MMP9
extracellular region,MMP9
extracellular region,MMP9
extracellular region,MMP9
extracellular region,MMP9
extracellular region,MMP9
extracellular region,MMP9
extracellular region,MMP9
extracellular region,MMP9
extracellular region,MMP9
extracellular region,MMP9
extracellular region,MMP9
extracellular region,MMP9
extracellular region,MMP9
extracellular region,MMP9
extracellular region,MMP9
extracellular region,MMP9
extracellular region,MMP9
extracellular region,MMP9
extracellular region,MMP9
extracellular region,MMP9
extracellular region,MMP9
extracellular region,MMP9
extracellular space,MMP9
extracellular space,MMP9
extracellular space,MMP9
collagen-containing extracellular matrix,MMP9
extracellular exosome,MMP9
plasma membrane,IL2RB
endosome,IL2RB
cytosol,IL2RB
cytosol,IL2RB
cytosol,IL2RB
cytosol,IL2RB
plasma membrane,IL2RB
plasma membrane,IL2RB
plasma membrane,IL2RB
plasma membrane,IL2RB
plasma membrane,IL2RB
plasma membrane,IL2RB
plasma membrane,IL2RB
plasma membrane,IL2RB
plasma membrane,IL2RB
plasma membrane,IL2RB
plasma membrane,IL2RB
plasma membrane,IL2RB
plasma membrane,IL2RB
plasma membrane,IL2RB
plasma membrane,IL2RB
plasma membrane,IL2RB
plasma membrane,IL2RB
plasma membrane,IL2RB
plasma membrane,IL2RB
plasma membrane,IL2RB
plasma membrane,IL2RB
plasma membrane,IL2RB
plasma membrane,IL2RB
plasma membrane,IL2RB
plasma membrane,IL2RB
external side of plasma membrane,IL2RB
cell surface,IL2RB
cell surface,IL2RB
cell surface,IL2RB
membrane,IL2RB
interleukin-2 receptor complex,IL2RB
mitochondrion,COX6B1
mitochondrion,COX6B1
mitochondrial inner membrane,COX6B1
mitochondrial inner membrane,COX6B1
mitochondrial inner membrane,COX6B1
mitochondrial membrane,COX6B1
chromatin,POU2F1
nucleus,POU2F1
nucleus,POU2F1
nucleoplasm,POU2F1
nucleoplasm,POU2F1
nucleoplasm,POU2F1
nucleoplasm,POU2F1
nucleoplasm,POU2F1
nucleoplasm,POU2F1
nucleoplasm,POU2F1
nucleoplasm,POU2F1
nucleoplasm,POU2F1
nucleoplasm,POU2F1
nucleoplasm,POU2F1
nucleoplasm,POU2F1
nucleoplasm,POU2F1
nucleoplasm,POU2F1
nucleoplasm,POU2F1
nucleoplasm,POU2F1
nucleoplasm,POU2F1
nucleoplasm,POU2F1
nucleoplasm,POU2F1
nucleoplasm,POU2F1
endoplasmic reticulum,POU2F1
endoplasmic reticulum,POU2F1
endoplasmic reticulum,POU2F1
endoplasmic reticulum,POU2F1
endoplasmic reticulum,POU2F1
intracellular membrane-bounded organelle,POU2F1
intracellular membrane-bounded organelle,POU2F1
intracellular membrane-bounded organelle,POU2F1
intracellular membrane-bounded organelle,POU2F1
intracellular membrane-bounded organelle,POU2F1
chromatin,HNRNPL
nucleus,HNRNPL
nucleus,HNRNPL
nucleoplasm,HNRNPL
nucleoplasm,HNRNPL
nucleoplasm,HNRNPL
nucleoplasm,HNRNPL
nucleoplasm,HNRNPL
nucleoplasm,HNRNPL
nucleoplasm,HNRNPL
nucleoplasm,HNRNPL
nucleoplasm,HNRNPL
nucleoplasm,HNRNPL
nucleoplasm,HNRNPL
nucleoplasm,HNRNPL
nucleoplasm,HNRNPL
nucleoplasm,HNRNPL
cytoplasm,HNRNPL
membrane,HNRNPL
ribonucleoprotein granule,HNRNPL
extracellular exosome,HNRNPL
dendritic spine,GABRA1
plasma membrane,GABRA1
plasma membrane,GABRA1
cytoplasmic vesicle membrane,GABRA1
chloride channel complex,GABRA1
cytoplasm,DARS1
cytosol,DARS1
cytosol,DARS1
cytosol,DARS1
cytosol,DARS1
cytosol,DARS1
cytosol,DARS1
cytosol,DARS1
cytosol,DARS1
cytosol,DARS1
cytosol,DARS1
cytosol,DARS1
cytosol,DARS1
cytosol,DARS1
membrane,DARS1
synapse,DARS1
extracellular exosome,DARS1
aminoacyl-tRNA synthetase multienzyme complex,DARS1
cytosol,IDO1
smooth muscle contractile fiber,IDO1
stereocilium bundle,IDO1
mitochondrial outer membrane,DAO
extracellular region,DAO
cytoplasm,DAO
peroxisomal matrix,DAO
peroxisomal matrix,DAO
peroxisomal matrix,DAO
peroxisomal matrix,DAO
peroxisomal matrix,DAO
peroxisomal matrix,DAO
peroxisomal matrix,DAO
peroxisomal matrix,DAO
cytosol,DAO
cytosol,DAO
cytosol,DAO
cytosol,DAO
cell projection,DAO
presynaptic active zone,DAO
chromatin,ETS1
nucleus,ETS1
nucleus,ETS1
nucleus,ETS1
nucleus,ETS1
nucleoplasm,ETS1
nucleoplasm,ETS1
nucleoplasm,ETS1
nucleoplasm,ETS1
nucleoplasm,ETS1
nucleoplasm,ETS1
nucleoplasm,ETS1
cytoplasm,ETS1
hemidesmosome,JUP
cornified envelope,JUP
extracellular region,JUP
extracellular region,JUP
nucleus,JUP
cytoplasm,JUP
cytosol,JUP
cytoskeleton,JUP
intermediate filament,JUP
plasma membrane,JUP
plasma membrane,JUP
plasma membrane,JUP
plasma membrane,JUP
plasma membrane,JUP
plasma membrane,JUP
plasma membrane,JUP
plasma membrane,JUP
plasma membrane,JUP
plasma membrane,JUP
plasma membrane,JUP
plasma membrane,JUP
plasma membrane,JUP
plasma membrane,JUP
plasma membrane,JUP
cell-cell junction,JUP
cell-cell junction,JUP
cell-cell junction,JUP
cell-cell junction,JUP
cell-cell junction,JUP
adherens junction,JUP
zonula adherens,JUP
focal adhesion,JUP
cytoplasmic side of plasma membrane,JUP
intercalated disc,JUP
intercalated disc,JUP
intercalated disc,JUP
Z disc,JUP
desmosome,JUP
desmosome,JUP
desmosome,JUP
specific granule lumen,JUP
extracellular exosome,JUP
catenin complex,JUP
protein-DNA complex,JUP
gamma-catenin-TCF7L2 complex,JUP
mitochondrion,UQCRB
mitochondrial inner membrane,UQCRB
mitochondrial inner membrane,UQCRB
mitochondrial inner membrane,UQCRB
mitochondrial inner membrane,UQCRB
extracellular region,LIF
extracellular region,LIF
extracellular region,LIF
extracellular region,LIF
extracellular space,LIF
cytosol,LIF
cytosol,LIF
chromatin,ETS2
nucleus,ETS2
nucleoplasm,ETS2
nucleoplasm,ETS2
nucleoplasm,ETS2
nucleoplasm,ETS2
nucleoplasm,ETS2
cytosol,ETS2
plasma membrane,ETS2
nucleus,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
cytosol,BRAF
plasma membrane,BRAF
plasma membrane,BRAF
plasma membrane,BRAF
plasma membrane,BRAF
plasma membrane,BRAF
plasma membrane,BRAF
plasma membrane,BRAF
plasma membrane,BRAF
plasma membrane,BRAF
plasma membrane,BRAF
plasma membrane,BRAF
plasma membrane,BRAF
plasma membrane,BRAF
cilium,BRAF
centriolar satellite,BRAF
ciliary basal body,BRAF
neuron projection,BRAF
intracellular membrane-bounded organelle,BRAF
cell body,BRAF
extracellular space,CPA1
cytoplasmic vesicle,CPB1
extracellular region,CPA3
extracellular region,CPA3
transport vesicle,CPA3
secretory granule,CPA3
collagen-containing extracellular matrix,CPA3
nucleus,FABP4
cytoplasm,FABP4
cytoplasm,FABP4
lipid droplet,FABP4
cytosol,FABP4
extracellular exosome,FABP4
nucleus,GLUL
mitochondrion,GLUL
endoplasmic reticulum,GLUL
cytosol,GLUL
cytosol,GLUL
cytosol,GLUL
plasma membrane,GLUL
cell body,GLUL
extracellular exosome,GLUL
extracellular space,AKR1B1
nucleoplasm,AKR1B1
mitochondrion,AKR1B1
cytosol,AKR1B1
cytosol,AKR1B1
cytosol,AKR1B1
extracellular exosome,AKR1B1
extracellular exosome,AKR1B1
extracellular exosome,AKR1B1
extracellular space,ANPEP
extracellular space,ANPEP
lysosomal membrane,ANPEP
endoplasmic reticulum-Golgi intermediate compartment,ANPEP
plasma membrane,ANPEP
plasma membrane,ANPEP
plasma membrane,ANPEP
external side of plasma membrane,ANPEP
secretory granule membrane,ANPEP
extracellular exosome,ANPEP
extracellular exosome,ANPEP
extracellular exosome,ANPEP
extracellular exosome,ANPEP
extracellular exosome,ANPEP
plasma membrane,PVR
extracellular space,PVR
cytoplasm,PVR
plasma membrane,PVR
plasma membrane,PVR
plasma membrane,PVR
focal adhesion,PVR
cell surface,PVR
membrane,PVR
actin filament,RAC2
nuclear envelope,RAC2
mitochondrial outer membrane,RAC2
mitochondrial outer membrane,RAC2
endoplasmic reticulum membrane,RAC2
endoplasmic reticulum membrane,RAC2
cytosol,RAC2
cytosol,RAC2
cytosol,RAC2
plasma membrane,RAC2
plasma membrane,RAC2
plasma membrane,RAC2
plasma membrane,RAC2
plasma membrane,RAC2
plasma membrane,RAC2
plasma membrane,RAC2
plasma membrane,RAC2
plasma membrane,RAC2
plasma membrane,RAC2
plasma membrane,RAC2
focal adhesion,RAC2
lamellipodium,RAC2
phagocytic vesicle membrane,RAC2
phagocytic vesicle membrane,RAC2
phagocytic vesicle membrane,RAC2
phagocytic vesicle membrane,RAC2
phagocytic vesicle membrane,RAC2
phagocytic vesicle membrane,RAC2
extracellular exosome,RAC2
extracellular exosome,RAC2
NADPH oxidase complex,RAC2
NADPH oxidase complex,RAC2
extracellular region,CPN1
cytosolic ribosome,GSPT1
cytoplasm,GSPT1
cytosol,GSPT1
cytosol,GSPT1
cytosol,GSPT1
cytosol,GSPT1
cytosol,GSPT1
cytosol,GSPT1
translation release factor complex,GSPT1
translation release factor complex,GSPT1
chromatin,MYOD1
chromatin,MYOD1
euchromatin,MYOD1
nucleus,MYOD1
nucleoplasm,MYOD1
nucleoplasm,MYOD1
nucleoplasm,MYOD1
myofibril,MYOD1
transcription regulator complex,MYOD1
